bookID,title,authors,average_rating,language_code,num_pages,ratings_count,publication_date,publisher
40217,Kushiel's Justice (Imriel's Trilogy  #2),Jacqueline Carey,4.25,eng,703,15897,2007-06-14,Roc
5550,Perfectly Reasonable Deviations from the Beaten Track: Letters of Richard P. Feynman,Richard P. Feynman/Michelle Feynman,4.25,en-US,512,1874,2005-04-05,Basic Books
13743,Crest of the Stars 3: Return to a Strange World  (Seikai no Monshou  #3),Hiroyuki Morioka,4.25,eng,203,128,2007-05-01,TokyoPop
11320,The Captain's Verses,Pablo Neruda/Donald Devenish Walsh,4.25,mul,151,4494,2004-07-19,New Directions Publishing Corporation
19780,Complete Guide to OneNote,W. Frederick Zimmerman/Chris Pratley,4.25,eng,412,4,2003-11-17,Apress
5413,'Salem's Lot,Stephen King/Jerry N. Uelsmann,4.25,eng,594,84123,2005-11-01,Doubleday
23007,The Time of Our Singing,Richard Powers,4.25,eng,631,1836,2004-02-05,Vintage
31698,Dante: Poet of the Secular World,Erich Auerbach/Ralph Manheim/Michael Dirda,4.25,eng,202,169,2007-01-16,NYRB Classics
2307,Collected Stories  1911-1937,Edith Wharton/Maureen Howard,4.25,eng,848,55,2001-01-29,Library of America
20022,The Flood-Tide (Morland Dynasty  #9),Cynthia Harrod-Eagles,4.25,eng,428,318,1986-02-01,Little  Brown Book Group
25078,Savage Inequalities: Children in America's Schools,Jonathan Kozol,4.25,eng,272,15923,1992-06-12,Harper Perennial
7126,The Count of Monte Cristo,Alexandre Dumas/Robin Buss,4.25,eng,1276,647271,2003-05-27,Penguin Classics
31434,The Poetry of Sylvia Plath,Claire Brennan,4.25,eng,202,27,2001-08-29,Columbia University Press
32514,Sonnets,William Shakespeare/Barbara A. Mowat/Paul Werstine,4.25,eng,391,701,2004-02-01,Simon  Schuster
9516,Persepolis: The Story of a Childhood (Persepolis  #1),Marjane Satrapi/Mattias Ripa,4.25,eng,153,144121,2004-06-01,Pantheon
40106,Beatrice's Goat,Page McBrier/Lori Lohstoeter/Hillary Rodham Clinton,4.25,eng,40,546,2004-07-01,Aladdin
19399,The Unmasking of Oscar Wilde,Joseph Pearce,4.25,eng,412,112,2005-06-15,Ignatius Press
28187,The Lightning Thief (Percy Jackson and the Olympians  #1),Rick Riordan,4.25,eng,375,1766725,2006-03-01,Disney Hyperion Books
37684,The Lion  the Witch and the Wardrobe (Chronicles of Narnia  #1),Hiawyn Oram/C.S. Lewis/Tudor Humphries,4.25,eng,48,6307,2004-09-21,HarperCollins
10232,Pathologies of Power: Health  Human Rights and the New War on the Poor,Paul Farmer/Amartya Sen,4.25,eng,438,3994,2004-11-22,University of California Press
7131,The Count of Monte Cristo,Alexandre Dumas/Lorenzo Carcaterra,4.25,eng,1462,9921,2002-06-11,Modern Library
28881,Lamb: The Gospel According to Biff  Christ's Childhood Pal,Christopher Moore,4.25,eng,444,135109,2004-05-25,William Morrow / HarperCollins / Harper Perennial
29326,Cat Seeing Double (Joe Grey  #8),Shirley Rousseau Murphy,4.25,eng,384,582,2003-10-28,Avon
12570,A Confederate General from Big Sur / Dreaming of Babylon / The Hawkline Monster,Richard Brautigan,4.25,en-US,608,1724,1991-02-04,Mariner Books
8134,Anne of Green Gables,L.M. Montgomery/Barbara Caruso,4.25,en-US,9,69,2005-01-01,Recorded Books  Inc.
24781,The High King (The Chronicles of Prydain  #5),Lloyd Alexander,4.25,eng,253,48088,2006-05-16,Square Fish
29380,Animal Liberation,Peter Singer,4.25,eng,352,5325,2001-12-01,Ecco Press
13596,ヒカルの碁 15、さよなら,Yumi Hotta/Yumi Hotta,4.25,jpn,211,289,2001-12-24,集英社
8127,Anne of Green Gables (Anne of Green Gables  #1),L.M. Montgomery,4.25,eng,320,625759,2003-05-06,Signet Book
5805,V for Vendetta,Alan Moore/David   Lloyd,4.25,eng,296,234954,2005-11-01,Vertigo
40868,The Demon Princes  Volume One: The Star King  The Killing Machine  The Palace of Love,Jack Vance,4.25,eng,446,1134,1997-04-15,Orb Books
31917,The Oxford Handbook of Philosophy of Mathematics and Logic,Stewart Shapiro,4.25,eng,832,19,2007-03-01,Oxford University Press  USA
30702,Be the Person You Want to Find: Relationship and Self-Discovery,Cheri Huber/June Shiver,4.25,eng,228,278,1997-09-01,Keep It Simple Books
21874,The Last Kingdom (The Saxon Stories  #1),Bernard Cornwell/Jamie Glover,4.25,eng,6,16,2006-07-25,HarperAudio
3417,Caesar's Women (Masters of Rome  #4),Colleen McCullough,4.25,eng,943,5423,1997-02-01,Avon
11862,Teach Them Diligently: How to Use the Scriptures in Child Training,Lou Priolo,4.25,eng,162,317,2000-09-01,Timeless Texts
19144,Prodigal Blues,Gary A. Braunbeck/Deena Warner,4.25,eng,304,221,2006-05-01,Cemetery Dance Publications
42308,The Best of Pippi Longstocking (Pippi Longstocking  #1-3),Astrid Lindgren/Tony Ross,4.25,en-GB,378,217,2003-10-09,Oxford University Press
32769,At the Mountains of Madness and Other Tales of Terror,H.P. Lovecraft,4.25,eng,184,21719,1991-09-13,Del Rey Books
8614,The Spice and Herb Bible,Ian Hemphill/Kate Hemphill,4.25,eng,606,155,2006-09-14,Robert Rose
816,Cryptonomicon,Neal Stephenson,4.25,eng,1139,83184,2002-11-01,Avon
28821,Writings 1878–1899: Psychology: Briefer Course / The Will to Believe / Talks to Teachers and to Students / Essays,William  James/Gerald Eugene Myers,4.25,eng,1212,92,1992-06-01,Library of America
28735,By the Sword (Valdemar),Mercedes Lackey,4.25,eng,492,18531,1991-02-05,DAW
6069,Achilles in Vietnam: Combat Trauma and the Undoing of Character,Jonathan Shay,4.25,en-US,272,1130,1995-10-01,Scribner
20525,William James: In the Maelstrom of American Modernism,Robert D. Richardson Jr.,4.25,eng,622,353,2006-11-09,Houghton Mifflin Harcourt
11514,L'Éveil d'Endymion II,Dan Simmons,4.25,fre,410,19,2000-07-06,Pocket
16630,Steppenwolf Theatre Company : Twenty-Five Years of an Actor's Theater,Victor Skrebneski,4.25,eng,144,8,2000-12-01,Sourcebooks
38412,Fermat's Enigma: The Epic Quest to Solve the World's Greatest Mathematical Problem,Simon Singh,4.25,eng,315,19473,1998-09-08,Anchor
12172,Memoirs of Hadrian,Marguerite Yourcenar/Grace Frick,4.25,eng,347,10455,2005-05-18,Farrar  Straus and Giroux
2815,The Glorious Impossible,Madeleine L'Engle/Giotto di Bondone,4.25,eng,64,367,1990-09-30,Simon & Schuster Children's Publishing
32520,Sonnets,William Shakespeare/Stephen  Booth,4.25,eng,583,104,2000-07-11,Yale University Press
7331,Letters from Father Christmas,J.R.R. Tolkien/Baillie Tolkien,4.25,eng,111,7043,2004-11-15,Mariner Books
14945,Moments of Being: A Collection of Autobiographical Writing,Virginia Woolf/Jeanne Schulkind,4.26,eng,230,1729,1985-08-23,Mariner Books
7230,The Wounded Healer: Ministry in Contemporary Society,Henri J.M. Nouwen,4.26,eng,100,8024,1994-11-01,Darton  Longman & Todd
18089,The Mating Season (Jeeves  #9),P.G. Wodehouse,4.26,eng,272,59,2001-09-20,Everyman
32741,Favorite Tales of Sholom Aleichem,Sholom Aleichem/Ben Shahn/Frances Butwin/Julius Butwin,4.26,en-US,692,66,1990-11-18,Avenel Books
18022,Jeeves and the Mating Season (Jeeves  #9),P.G. Wodehouse/Jonathan Cecil,4.26,eng,7,109,2003-04-07,AudioGO
37304,Winter Prey (Lucas Davenport  #5),John Sandford,4.26,eng,400,35806,1994-03-01,Berkley
11656,Rabbit Angstrom: The Four Novels,John Updike,4.26,eng,1520,1512,1995-10-17,Everyman's Library
36311,Great Short Works,Edgar Allan Poe/Gary Richard Thompson,4.26,en-US,576,683,1970-11-28,Harper Perennial
28597,Prometheus Rising,Robert Anton Wilson/Israel Regardie,4.26,eng,284,5394,2010-09-01,New Falcon Publications
25815,The Rings of Saturn,W.G. Sebald/Michael Hulse,4.26,eng,304,419,1995-07-01,Vintage
37751,BFF*: Just As Long As We're Together / Here's to You  Rachel Robinson (*Best Friends Forever),Judy Blume,4.26,eng,512,479,2007-03-27,Delacorte Books for Young Readers
45486,His Dark Materials (His Dark Materials  #1-3),Philip Pullman,4.26,eng,933,2656,2007-04-10,Alfred A. Knopf
822,The Confusion (The Baroque Cycle  #2),Neal Stephenson,4.26,en-US,815,19320,2005-06-14,William Morrow Paperbacks
36023,Tim Burton: Interviews,Kristian Fraga,4.26,eng,192,103,2010-01-22,University Press of Mississippi
1052,The Richest Man in Babylon,George S. Clason,4.26,eng,194,76451,2008-02-01,Berkley Books
1053,The Richest Man in Babylon,George S. Clason,4.26,eng,4,86,2005-06-17,Recorded Books  Inc.
25129,The Ecological Approach to Visual Perception,James J. Gibson,4.26,eng,348,139,1986-09-01,Psychology Press
1301,Moneyball: The Art of Winning an Unfair Game,Michael   Lewis,4.26,eng,317,85094,2004-03-17,W. W. Norton  Company
37420,The Short Stories of Ernest Hemingway,Ernest Hemingway,4.26,eng,499,113,1987-03-01,Scribner Classics
13588,Hikaru no Go  Vol. 7: The Young Lions Tournament (Hikaru no Go  #7),Yumi Hotta/Takeshi Obata,4.26,eng,205,1144,2006-07-05,VIZ Media LLC
1491,Children of Heracles / Hippolytus / Andromache / Hecuba,Euripides/David Kovacs,4.26,mul,528,27,1995-02-15,Loeb Classical Library
11136,The Chronicles of Narnia (The Chronicles of Narnia  #1-7),C.S. Lewis/Pauline Baynes,4.26,eng,766,1131,2005-10-15,HarperEntertainment
11130,The Chronicles of Narnia CD Box Set,C.S. Lewis/Kenneth Branagh,4.26,eng,31,202,2004-10-26,HarperFestival
13595,ヒカルの碁 7、若獅子戦,Yumi Hotta/Yumi Hotta,4.26,jpn,208,9,2000-06-07,集英社
13598,ヒカルの碁 13、プロ第一戦,Yumi Hotta/Yumi Hotta,4.26,jpn,195,11,2001-08-08,集英社
38337,Black Hole  tome 4 : Reine des lézards,Charles Burns,4.26,fre,64,19,2002-10-21,Delcourt
13614,Death Note  Vol. 8: Target (Death Note  #8),Tsugumi Ohba/Takeshi Obata/Tetsuichiro Miyaki,4.26,eng,201,16983,2006-11-07,VIZ Media LLC
45490,His Dark Materials Omnibus (His Dark Materials),Philip Pullman,4.26,eng,944,70,2007-04-10,Knopf Books for Young Readers
24381,His Dark Materials Trilogy (Northern Lights; The Subtle Knife; The Amber Spyglass),Philip Pullman,4.26,eng,1016,341,2001-11-16,Hippo/Scholastic
1848,Wild Swans: Three Daughters of China,Jung Chang,4.26,eng,562,73572,2003-08-12,Simon  Schuster
29580,Second Foundation (Foundation #3),Isaac Asimov,4.26,eng,256,119224,2004-06-01,Bantam Spectra
1888,Pride and Prejudice,Jane Austen,4.26,eng,333,2399,2004-02-11,Oxford University Press
1889,Pride & Prejudice,Jane Austen/Vivien Jones,4.26,eng,392,1821,2005-09-01,Penguin Books
38461,Tell Me How Long the Train's Been Gone,James Baldwin,4.26,eng,496,2162,1998-02-17,Vintage
1891,Pride and Prejudice,Jane Austen/George Saintsbury/Hugh  Thomson,4.26,eng,476,1146,2005-05-05,Dover Publications
1893,Pride and Prejudice,Jane Austen/Carol Howard,4.26,eng,392,1628,2004-09-20,Barnes  Noble Classics
23945,William S. Burroughs  Throbbing Gristle  Brion Gysin,V. Vale/Andrea Juno/William S. Burroughs/Throbbing Gristle/Brion Gysin,4.26,eng,140,1290,2008-01-10,Re/Search Publications
35558,The Beatles Illustrated Lyrics,Alan Aldridge/The Beatles,4.26,eng,272,1360,2005-05-01,Black Dog & Leventhal Publishers
29811,Little Pilgrim's Progress: From John Bunyan's Classic,Helen L. Taylor,4.26,eng,336,2065,2006-02-01,Moody Publishers
29820,Little Pilgrim's Progress,Helen L. Taylor/John Bunyan,4.26,eng,256,212,1989-03-08,Moody Publishers
36639,A Small Pinch of Weather,Joan Aiken,4.26,eng,239,122,2000-01-01,HarperCollins Publishers
12851,The Best Stories of Fyodor Dostoevsky,Fyodor Dostoyevsky/David Magarshack,4.26,eng,352,110,2005-07-26,Modern Library
12852,The Best Short Stories,Fyodor Dostoyevsky/David Magarshack,4.26,eng,320,2711,2001-02-13,Modern Library
13831,Alanna: The First Adventure (Song of the Lioness  #1),Tamora Pierce,4.26,eng,274,101059,2005-01-01,Simon Pulse
23573,The Perfect London Walk,Roger Ebert/Daniel Curley/Jack Lane,4.26,eng,123,40,1986-01-01,Andrews McMeel Publishing
30262,The Good  the Bad  and the Undead (The Hollows  #2),Kim Harrison,4.26,eng,453,54083,2005-01-25,HarperTorch
2923,Winterdance: The Fine Madness of Running the Iditarod,Gary Paulsen,4.26,eng,272,5437,1995-02-17,Mariner Books
14186,The Collected Stories of Philip K. Dick 3: Second Variety,Philip K. Dick/John Brunner,4.26,eng,414,3135,2002-04-01,Citadel
43548,The Roses of No Man's Land,Lyn Macdonald,4.26,eng,320,293,1993-09-07,Penguin UK
10108,The Autobiography of Henry VIII: With Notes by His Fool  Will Somers,Margaret George,4.26,eng,939,24108,1998-09-15,Griffin
30317,Embracing the Love of God: The Path and Promise of Christian Life,James Brian Smith/Richard J. Foster,4.26,eng,192,63,1995-06-28,HarperOne
14467,The Best Short Stories of O. Henry,O. Henry/Bennett Cerf/Van H. Cartmell,4.26,eng,368,3551,2000-01-16,Modern Library
3155,Drina Goes on Tour,Jean Estoril/Mabel Esther Allan,4.26,eng,188,112,1991-10-20,Simon and Schuster
9763,Wild Swans: Three Daughters of China,Jung Chang,4.26,eng,666,1832,2004-04-05,Harper Perennial
39105,Love Poems,Nikki Giovanni,4.26,eng,96,1743,1997-02-14,William Morrow
22789,犬夜叉 24,Rumiko Takahashi,4.26,jpn,192,11,2001-12-18,小学館
22784,犬夜叉 8,Rumiko Takahashi,4.26,jpn,192,16,1998-11-18,小学館
14891,A Tree Grows in Brooklyn,Betty  Smith,4.26,eng,496,345283,2006-05-30,HarperCollins Publishers
14911,Pride and Prejudice,Jane Austen,4.26,eng,533,18,1984-12-01,Charnwood
45607,Las Crónicas de Narnia,C.S. Lewis/Margarita E. Valdes/Gemma Gallart/Pauline Baynes,4.26,spa,816,186,2006-11-07,HarperCollins Espanol
9529,The Shadow of the Wind (The Cemetery of Forgotten Books  #1),Carlos Ruiz Zafón/Lucia Graves,4.26,eng,520,6726,2005-10-05,Phoenix Press
3587,Sherlock Holmes: The Unauthorized Biography,Nick Rennison,4.26,eng,304,29,2006-10-11,Atlantic Monthly Press
14914,Pride and Prejudice,Jane Austen/Pat Rogers,4.26,eng,540,56,2006-07-01,Cambridge University Press
3635,The Dream Giver,Bruce H. Wilkinson/David Kopp/Heather Harpham Kopp,4.26,eng,157,5044,2003-09-03,Multnomah Books
22160,And Then There Were None,Agatha Christie/Hugh Fraser,4.26,eng,0,214,2004-10-15,Audiogo
43082,Marching Powder,Rusty Young,4.26,eng,371,906,2004-07-01,Pan MacMillan
43081,Marching Powder: A True Story of Friendship  Cocaine  and South America's Strangest Jail,Rusty Young/Thomas McFadden,4.26,eng,400,11121,2004-05-01,St. Martin's Griffin
43073,Who Was Anne Frank?,Ann Abramson/Nancy Harrison,4.26,eng,103,1953,2007-01-18,Penguin Workshop
14948,A Writer's Diary,Virginia Woolf/Leonard Woolf,4.26,eng,355,3345,2003-03-31,Mariner Books
43046,Jack London Illustrated: The Call of the Wild/White Fang/The Sea-Wolf/40 Short Stories,Jack London,4.26,eng,761,20,1993-10-02,Random House Value Publishing
30676,The Act of Creation,Arthur Koestler,4.26,en-US,752,365,1990-12-07,Arkana/Penguin
21928,Time To Hunt (Bob Lee Swagger  #3),Stephen Hunter/Beau Bridges,4.26,eng,0,11,1998-05-18,Random House Audio
21823,The Princess Bride: S. Morgenstern's Classic Tale of True Love and High Adventure,William Goldman,4.26,eng,283,460,1973-09-01,Harcourt  Brace  Jovanovich
21803,La princesa prometida,William Goldman,4.26,spa,480,39,2005-06-14,Planeta Publishing
4477,Complications: A Surgeon's Notes on an Imperfect Science,Atul Gawande/Susanne Kuhlmann-Krieg,4.26,eng,270,33828,2003-04-01,Picador USA
4524,The Shadow of the Wind,Carlos Ruiz Zafón/Lucia Graves,4.26,eng,403,1278,2004-10-28,Phoenix
21787,The Princess Bride,William Goldman,4.26,eng,456,703676,2003-07-15,Ballantine Books
4641,The Short Stories,Ernest Hemingway,4.26,en-US,464,219,2002-07-25,Scribner Classics
21552,The Spenser Collection: Volume I (Spenser  #27-28),Robert B. Parker/Joe Mantegna,4.26,en-US,0,77,2006-05-30,RH Audio
8804,The Burgess Animal Book for Children,Thornton W. Burgess/Louis Agassiz Fuertes,4.26,eng,275,478,2004-09-10,Dover Publications
21093,What Would You Do? (American Girl Library),Patti Kelley Criswell/Norm Bendell,4.26,en-US,63,77,2004-07-01,American Girl Publishing Inc
20677,Literary Criticism  Vol. 1: Essays on Literature / American Writers / English Writers,Henry James/Leon Edel/Mark Wilson,4.26,eng,1504,27,1984-12-01,Library of America
20179,A Higher Justice (The Trials of Kit Shannon #5),James Scott Bell,4.26,eng,303,175,2003-09-01,Bethany House Publishers
5255,Collected Stories  1891-1910,Edith Wharton/Maureen Howard,4.26,eng,928,56,2001-01-29,Library of America
16114,A Dance to the Music of Time: 3rd Movement (A Dance to the Music of Time  #7-9),Anthony Powell,4.26,eng,715,1289,1995-05-31,University of Chicago Press
40130,Leonardo da Vinci: Obra pictorica completa y obra grafica,Frank Zöllner/Johannes Nathan/Frank Zöllner,4.26,spa,696,56,2003-02-01,Taschen
16193,Declarations of Independence: Cross-Examining American Ideology,Howard Zinn,4.26,eng,341,732,1991-10-23,Harper Perennial
16299,And Then There Were None,Agatha Christie,4.26,eng,264,625767,2004-05-03,St. Martin's Press
31555,Phantoms in the Brain: Probing the Mysteries of the Human Mind,V.S. Ramachandran/Sandra Blakeslee/Oliver Sacks,4.26,eng,352,15190,1999-08-18,William Morrow Paperbacks
16390,The Mating Season (Jeeves  #9),P.G. Wodehouse,4.26,eng,272,4616,2002-01-01,Harry N. Abrams
5770,The Design and Implementation of the 4.3BSD UNIX Operating System,Samuel J. Leffler/Marshall Kirk McKusick/Michael J. Karels,4.26,eng,471,27,1989-06-01,Addison Wesley Publishing Company
16575,Color Drawing: Design Drawing Skills and Techniques for Architects  Landscape Architects  and Interior Designers,Michael E. Doyle,4.26,eng,360,161,1999-06-30,Wiley
16928,The Riverside Milton,John Milton/Roy C. Flannagan,4.26,eng,1248,772,1998-03-09,Cengage Learning
12427,Letters: Summer 1926,Boris Pasternak/Marina Tsvetaeva/Rainer Maria Rilke,4.26,eng,380,179,2001-10-31,NYRB Classics
41573,The BFG: A Set of Plays,Roald Dahl/David Wood,4.26,eng,128,518,2007-02-01,Puffin Books
18860,The Little Red Lighthouse and the Great Gray Bridge,Hildegarde Hoyt Swift/Lynd Ward,4.26,eng,64,2276,2003-11-01,Houghton Mifflin Company
18846,Virginia Woolf,Hermione Lee,4.26,eng,893,2807,1999-10-05,Vintage
28061,Situationist International Anthology: Revised and Expanded Edition,Ken Knabb,4.26,eng,532,678,2007-03-01,Bureau of Public Secrets
32302,Blame!  Vol. 8,Tsutomu Nihei,4.26,eng,216,762,2007-05-01,TokyoPop
18770,The Modern Mind: An Intellectual History of the 20th Century,Peter Watson,4.26,eng,847,588,2002-07-23,Harper Perennial
7707,Pygmalion & My Fair Lady,George Bernard Shaw/Alan Jay Lerner,4.26,eng,240,14962,2006-03-07,Signet
17701,More Adventures of the Great Brain (Great Brain  #2),John D. Fitzgerald/Mercer Mayer,4.26,eng,160,4850,2004-02-09,Puffin Books
22360,Doom Patrol  Vol. 5: Magic Bus,Grant Morrison/Richard Case/Ken Steacy/Stan Woch/Philip Bond/Mark McKenna/Scott Hanna,4.27,eng,203,1363,2007-04-01,Vertigo
43780,Vampire Chronicles: Interview with the Vampire  The Vampire Lestat  The Queen of the Damned (Anne Rice),Anne Rice/Robert O'Keefe/F. Murray Abraham/Michael York/Kate Nelligan/David Purdham,4.27,eng,9,10350,1992-11-17,Random House Audio
18822,The Possessed,Fyodor Dostoyevsky/Constance Garnett/Elizabeth Dalton,4.27,eng,768,504,2005-02-01,Barnes & Noble
2661,To Kill a Mockingbird,Harper Lee,4.27,en-US,323,271,2006-10-17,Harper
2655,To Kill a Mockingbird,Harper Lee/Sissy Spacek,4.27,eng,11,697,2006-08-22,Caedmon
2654,To Kill a Mockingbird,Harper Lee,4.27,eng,323,10524,2005-07-05,Harper Perennial Modern Classics
43841,When Christ and His Saints Slept  (Henry II and Eleanor of Aquitaine  #1),Sharon Kay Penman,4.27,eng,784,12022,1996-02-06,Ballantine Books
35228,New Threads in the Pattern: The Great Hunt  Part 2 (Wheel of Time  #2-2),Robert Jordan/Charles Keegan,4.27,eng,464,299,2004-01-05,Starscape
21933,Point Of Impact (Bob Lee Swagger  #1),Stephen Hunter/Beau Bridges,4.27,eng,0,15,2007-01-09,RH Audio
17316,Oath of Gold (The Deed of Paksenarrion  #3),Elizabeth Moon,4.27,eng,501,6200,1989-01-02,Baen
23653,The Hobbit  or  There and Back Again,J.R.R. Tolkien/Alan  Lee,4.27,eng,289,559,1997-09-15,Houghton Mifflin Company
42933,Tai-Pan (Asian Saga  #2),James Clavell,4.27,eng,734,39315,2009-09-01,Dell
23706,Maison Ikkoku  Volume 12 (Maison Ikkoku  #12),Rumiko Takahashi,4.27,eng,323,250,2005-08-09,VIZ Media LLC
43961,The Letters of Vita Sackville-West and Virginia Woolf,Louise DeSalvo/Mitchell Alexander Leaska/Vita Sackville-West/Virginia Woolf,4.27,eng,480,1133,2004-09-30,Cleis Press
12853,Demons,Fyodor Dostoyevsky/Richard Pevear/Larissa Volokhonsky,4.27,eng,733,214,2000-10-24,Everyman's Library
138,eBay: Top 100 Simplified Tips & Tricks,Julia Wilkinson,4.27,eng,260,9,2006-06-06,Wiley
